customer_id,visit_date,age,gender,cuisine_type,restaurant_location,party_size,wait_time,food_quality,service_quality,ambiance_rating,price_value,overall_rating,spending_per_person,total_spending,recommend,will_return,payment_method,visit_time,day_of_week,is_weekend,response_time,cleanliness,review_text
129,2025-08-11,37,Male,Arabic,Depok,5,46,4,2,4,3,3.2,139397,696985,No,Yes,QRIS,Lunch,Monday,0,26,3,Fresh ingredients and perfect seasoning. Poor customer service. Might give it another try.
130,2025-07-07,20,Male,Chinese,Central Jakarta,8,25,4,5,5,4,4.5,265155,2121240,Yes,Yes,QRIS,Breakfast,Monday,0,27,3,Fresh ingredients and perfect seasoning. Great customer service experience. Definitely coming back!
131,2024-06-19,51,Male,Western,Bekasi,8,38,5,4,5,5,4.8,229477,1835816,Yes,Yes,QRIS,Late Night,Wednesday,0,11,3,Best Western I've had in a long time! Server was knowledgeable and helpful. Definitely coming back!
132,2023-12-20,35,Female,Chinese,North Jakarta,5,50,4,4,3,3,3.5,301555,1507775,Yes,Yes,Cash,Dinner,Wednesday,0,8,5,Fresh ingredients and perfect seasoning. Server was knowledgeable and helpful. Might give it another try.
133,2025-08-10,61,Female,Thai,Bekasi,3,23,2,3,1,2,2.0,281932,845796,No,No,Cash,Lunch,Sunday,1,11,5,Not authentic at all. Service was acceptable. Probably won't return.
134,2025-09-30,35,Female,Indonesian,South Jakarta,4,20,3,3,1,3,2.5,172073,688292,No,No,Credit Card,Breakfast,Tuesday,0,18,4,Food was okay. Service was acceptable. Might give it another try.
135,2024-01-09,63,Female,Japanese,West Jakarta,1,40,3,4,3,3,3.2,391069,391069,No,Yes,Debit Card,Dinner,Tuesday,0,14,5,Food was okay. Server was knowledgeable and helpful. Might give it another try.
136,2024-10-28,21,Male,Vietnamese,East Jakarta,1,16,4,4,5,5,4.5,147680,147680,Yes,Yes,Cash,Dinner,Monday,0,23,5,The Vietnamese food was absolutely delicious! Service was excellent and attentive. Definitely coming back!
137,2023-12-28,24,Female,Mexican,Depok,8,13,5,4,4,5,4.5,135193,1081544,Yes,Yes,E-Wallet,Breakfast,Thursday,0,28,4,Best Mexican I've had in a long time! Friendly staff and quick service. Definitely coming back!
138,2025-05-17,36,Male,Indonesian,Tangerang,7,37,3,4,5,3,3.8,146878,1028146,Yes,Yes,Debit Card,Dinner,Saturday,1,12,3,Food was okay. Great customer service experience. Might give it another try.
139,2025-05-20,34,Female,Chinese,Depok,5,26,5,5,5,3,4.5,187129,935645,Yes,Yes,Cash,Breakfast,Tuesday,0,19,4,"Amazing Chinese cuisine, authentic flavors! Service was excellent and attentive. Definitely coming back!"
140,2024-02-09,28,Female,Vietnamese,North Jakarta,2,45,4,5,3,3,3.8,120028,240056,Yes,Yes,E-Wallet,Dinner,Friday,0,18,5,"Amazing Vietnamese cuisine, authentic flavors! Great customer service experience. Might give it another try."
141,2024-10-20,53,Female,Western,East Jakarta,4,48,3,2,3,3,2.8,239679,958716,No,No,Credit Card,Breakfast,Sunday,1,6,5,Food was okay. Server was rude and unprofessional. Might give it another try.
142,2024-12-13,50,Male,Arabic,West Jakarta,3,25,4,5,4,5,4.5,355737,1067211,Yes,Yes,E-Wallet,Late Night,Friday,0,30,3,The Arabic food was absolutely delicious! Staff went above and beyond. Definitely coming back!
143,2024-05-19,47,Male,Western,Tangerang,8,41,3,2,3,2,2.5,429207,3433656,No,No,Credit Card,Dinner,Sunday,1,5,5,Food was okay. Poor customer service. Might give it another try.
144,2025-08-06,31,Male,Italian,Tangerang,6,49,3,1,1,2,1.8,66638,399828,No,No,Cash,Lunch,Wednesday,0,29,3,Food was okay. Poor customer service. Probably won't return.
145,2024-09-12,59,Female,Indian,Tangerang,8,60,5,4,5,5,4.8,332748,2661984,Yes,Yes,Debit Card,Lunch,Thursday,0,22,4,Best Indian I've had in a long time! Service was excellent and attentive. Definitely coming back!
146,2024-04-10,51,Male,Chinese,Central Jakarta,1,24,5,5,5,5,5.0,328886,328886,Yes,Yes,E-Wallet,Late Night,Wednesday,0,16,3,"Amazing Chinese cuisine, authentic flavors! Friendly staff and quick service. Definitely coming back!"
147,2024-12-06,35,Male,Japanese,Central Jakarta,7,44,1,1,1,1,1.0,361397,2529779,No,No,Credit Card,Breakfast,Friday,0,12,5,Not authentic at all. Server was rude and unprofessional. Probably won't return.
148,2025-04-24,20,Female,Korean,East Jakarta,4,53,1,3,2,1,1.8,477706,1910824,No,No,QRIS,Dinner,Thursday,0,12,4,Overcooked and underseasoned dishes. Service was acceptable. Probably won't return.
149,2024-04-03,27,Male,Thai,North Jakarta,5,8,4,4,3,4,3.8,309848,1549240,Yes,Yes,Credit Card,Dinner,Wednesday,0,27,4,Best Thai I've had in a long time! Great customer service experience. Might give it another try.
150,2024-06-22,44,Male,Mexican,Tangerang,3,53,4,4,5,5,4.5,125681,377043,Yes,Yes,E-Wallet,Late Night,Saturday,1,18,5,The Mexican food was absolutely delicious! Staff went above and beyond. Definitely coming back!
151,2025-11-04,51,Male,Thai,East Jakarta,5,18,5,3,4,4,4.0,98477,492385,Yes,Yes,QRIS,Breakfast,Tuesday,0,13,4,"Amazing Thai cuisine, authentic flavors! Service was acceptable. Definitely coming back!"
152,2025-02-25,61,Male,Japanese,East Jakarta,4,35,3,3,2,2,2.5,149627,598508,No,No,Credit Card,Late Night,Tuesday,0,12,5,Food was okay. Service was acceptable. Might give it another try.
153,2024-09-23,56,Male,Thai,East Jakarta,6,54,4,4,5,5,4.5,238355,1430130,Yes,Yes,Cash,Late Night,Monday,0,19,3,Best Thai I've had in a long time! Server was knowledgeable and helpful. Definitely coming back!
154,2024-11-20,64,Female,Indian,East Jakarta,6,25,4,5,4,5,4.5,126505,759030,Yes,Yes,Credit Card,Late Night,Wednesday,0,14,3,Best Indian I've had in a long time! Staff went above and beyond. Definitely coming back!
155,2024-02-04,30,Female,Chinese,Tangerang,4,36,4,4,5,5,4.5,437760,1751040,Yes,Yes,E-Wallet,Dinner,Sunday,1,10,3,"Food was exceptional, especially the main course. Friendly staff and quick service. Definitely coming back!"
156,2024-04-20,64,Female,Indonesian,Central Jakarta,1,58,3,1,1,2,1.8,122085,122085,No,No,Debit Card,Lunch,Saturday,1,5,3,Food was okay. Service was slow and inattentive. Probably won't return.
157,2024-07-12,50,Female,Indian,Central Jakarta,8,47,4,4,5,5,4.5,265659,2125272,Yes,Yes,Credit Card,Dinner,Friday,0,22,4,The Indian food was absolutely delicious! Staff went above and beyond. Definitely coming back!
158,2025-01-11,19,Female,Indonesian,South Jakarta,2,38,2,2,4,4,3.0,182339,364678,No,Yes,Cash,Breakfast,Saturday,1,16,4,Overcooked and underseasoned dishes. Poor customer service. Might give it another try.
159,2024-04-24,47,Male,Chinese,North Jakarta,2,46,1,2,2,2,1.8,339774,679548,No,No,E-Wallet,Lunch,Wednesday,0,7,4,The Chinese was disappointing. Service was slow and inattentive. Probably won't return.
160,2024-04-16,45,Female,Arabic,South Jakarta,1,19,4,4,3,3,3.5,74411,74411,Yes,Yes,Credit Card,Breakfast,Tuesday,0,10,4,Best Arabic I've had in a long time! Staff went above and beyond. Might give it another try.
161,2023-12-29,19,Male,Arabic,West Jakarta,7,9,3,5,3,5,4.0,487597,3413179,Yes,Yes,E-Wallet,Dinner,Friday,0,17,5,Food was okay. Staff went above and beyond. Definitely coming back!
162,2025-02-11,26,Male,Western,Bekasi,1,11,4,4,5,5,4.5,453180,453180,Yes,Yes,QRIS,Dinner,Tuesday,0,5,5,Fresh ingredients and perfect seasoning. Great customer service experience. Definitely coming back!
163,2024-04-23,35,Female,Korean,East Jakarta,6,40,5,4,5,5,4.8,396382,2378292,Yes,Yes,E-Wallet,Dinner,Tuesday,0,30,3,The Korean food was absolutely delicious! Staff went above and beyond. Definitely coming back!
164,2025-08-30,63,Male,Japanese,North Jakarta,3,29,4,3,3,3,3.2,105863,317589,No,Yes,Credit Card,Dinner,Saturday,1,19,4,The Japanese food was absolutely delicious! Service was acceptable. Might give it another try.
165,2025-07-28,35,Male,Indonesian,South Jakarta,3,32,5,5,5,5,5.0,104155,312465,Yes,Yes,Credit Card,Breakfast,Monday,0,24,5,The Indonesian food was absolutely delicious! Server was knowledgeable and helpful. Definitely coming back!
166,2023-12-29,38,Female,Italian,North Jakarta,7,29,3,3,1,3,2.5,323208,2262456,No,No,Debit Card,Late Night,Friday,0,10,3,Food was okay. Service was acceptable. Might give it another try.
167,2024-04-29,35,Female,Mexican,Depok,3,9,3,3,3,3,3.0,303876,911628,No,Yes,Credit Card,Dinner,Monday,0,13,3,Food was okay. Service was acceptable. Might give it another try.
168,2025-03-11,64,Female,Arabic,East Jakarta,8,11,3,2,3,3,2.8,491247,3929976,No,No,QRIS,Dinner,Tuesday,0,19,4,Food was okay. Poor customer service. Might give it another try.
169,2024-04-12,45,Male,Mexican,Bekasi,4,35,3,4,4,4,3.8,435285,1741140,Yes,Yes,E-Wallet,Lunch,Friday,0,15,4,Food was okay. Staff went above and beyond. Might give it another try.
170,2024-02-12,35,Female,Indian,South Jakarta,4,42,4,4,2,4,3.5,292022,1168088,Yes,Yes,Debit Card,Breakfast,Monday,0,30,4,"Food was exceptional, especially the main course. Server was knowledgeable and helpful. Might give it another try."
171,2025-09-21,61,Female,Indonesian,North Jakarta,4,21,4,3,3,2,3.0,285440,1141760,No,Yes,QRIS,Late Night,Sunday,1,22,5,"Food was exceptional, especially the main course. Service was acceptable. Might give it another try."
172,2024-12-29,62,Female,Western,Central Jakarta,6,49,1,1,3,3,2.0,236126,1416756,No,No,Debit Card,Late Night,Sunday,1,29,4,Portions were too small for the price. Service was slow and inattentive. Probably won't return.
173,2024-10-18,45,Male,Italian,South Jakarta,5,19,3,3,3,3,3.0,454929,2274645,No,Yes,QRIS,Lunch,Friday,0,16,3,Food was okay. Service was acceptable. Might give it another try.
174,2025-06-03,48,Male,Mexican,Tangerang,2,12,3,3,3,3,3.0,461183,922366,No,Yes,Debit Card,Late Night,Tuesday,0,16,4,Food was okay. Service was acceptable. Might give it another try.
175,2025-06-20,24,Female,Korean,Bekasi,2,24,3,1,1,2,1.8,389722,779444,No,No,Credit Card,Lunch,Friday,0,21,3,Food was okay. Staff seemed uninterested. Probably won't return.
176,2024-03-26,53,Male,Indian,Tangerang,8,19,5,4,4,5,4.5,394618,3156944,Yes,Yes,E-Wallet,Lunch,Tuesday,0,19,5,"Food was exceptional, especially the main course. Service was excellent and attentive. Definitely coming back!"
177,2024-01-17,45,Female,Italian,East Jakarta,4,22,3,1,3,1,2.0,241780,967120,No,No,Cash,Late Night,Wednesday,0,8,4,Food was okay. Staff seemed uninterested. Probably won't return.
178,2024-09-18,60,Female,Western,Bekasi,7,44,5,4,5,5,4.8,493294,3453058,Yes,Yes,E-Wallet,Dinner,Wednesday,0,24,5,Fresh ingredients and perfect seasoning. Friendly staff and quick service. Definitely coming back!
179,2024-09-12,23,Male,Indian,South Jakarta,4,24,1,2,3,1,1.8,317819,1271276,No,No,E-Wallet,Lunch,Thursday,0,23,4,Not authentic at all. Server was rude and unprofessional. Probably won't return.
180,2024-10-14,45,Male,Korean,West Jakarta,3,36,3,3,4,4,3.5,374749,1124247,Yes,Yes,Credit Card,Dinner,Monday,0,5,4,Food was okay. Service was acceptable. Might give it another try.
181,2025-04-23,26,Male,Thai,Depok,7,48,5,5,5,5,5.0,137688,963816,Yes,Yes,Credit Card,Lunch,Wednesday,0,14,3,Fresh ingredients and perfect seasoning. Service was excellent and attentive. Definitely coming back!
182,2025-03-14,35,Male,Western,North Jakarta,3,54,5,5,5,5,5.0,317809,953427,Yes,Yes,Credit Card,Dinner,Friday,0,29,5,Fresh ingredients and perfect seasoning. Service was excellent and attentive. Definitely coming back!
183,2025-10-27,41,Male,Korean,East Jakarta,7,11,3,2,3,3,2.8,232754,1629278,No,No,Credit Card,Breakfast,Monday,0,29,3,Food was okay. Poor customer service. Might give it another try.
184,2024-01-18,31,Female,Arabic,Tangerang,3,44,2,2,2,4,2.5,233928,701784,No,No,QRIS,Lunch,Thursday,0,15,5,Overcooked and underseasoned dishes. Server was rude and unprofessional. Might give it another try.
185,2024-08-28,36,Female,Arabic,North Jakarta,2,13,4,5,5,4,4.5,417749,835498,Yes,Yes,Debit Card,Dinner,Wednesday,0,12,5,"Amazing Arabic cuisine, authentic flavors! Friendly staff and quick service. Definitely coming back!"
186,2024-07-13,43,Female,Indonesian,North Jakarta,7,29,4,5,4,5,4.5,320329,2242303,Yes,Yes,Cash,Late Night,Saturday,1,15,5,Best Indonesian I've had in a long time! Great customer service experience. Definitely coming back!
187,2025-07-29,18,Male,Korean,Bekasi,2,55,4,5,4,5,4.5,190790,381580,Yes,Yes,Cash,Lunch,Tuesday,0,23,4,Best Korean I've had in a long time! Server was knowledgeable and helpful. Definitely coming back!
188,2024-05-07,39,Male,Italian,South Jakarta,8,6,1,2,2,1,1.5,274290,2194320,No,No,Debit Card,Lunch,Tuesday,0,13,3,Food was mediocre at best. Had to wait too long for everything. Probably won't return.
189,2024-03-26,59,Female,Mexican,South Jakarta,6,47,2,3,4,3,3.0,430626,2583756,No,Yes,Debit Card,Breakfast,Tuesday,0,27,3,Not authentic at all. Service was acceptable. Might give it another try.
190,2024-09-30,18,Male,Korean,South Jakarta,3,42,4,4,3,2,3.2,54227,162681,No,Yes,Cash,Lunch,Monday,0,20,3,The Korean food was absolutely delicious! Great customer service experience. Might give it another try.
191,2024-09-11,32,Female,Japanese,South Jakarta,2,25,4,3,4,3,3.5,386370,772740,Yes,Yes,Debit Card,Breakfast,Wednesday,0,24,5,The Japanese food was absolutely delicious! Service was acceptable. Might give it another try.
192,2024-05-29,28,Female,Indian,East Jakarta,3,31,4,4,4,4,4.0,444498,1333494,Yes,Yes,Credit Card,Dinner,Wednesday,0,18,4,Fresh ingredients and perfect seasoning. Great customer service experience. Definitely coming back!
193,2024-05-08,26,Male,Mexican,South Jakarta,4,40,5,3,5,4,4.2,157712,630848,Yes,Yes,QRIS,Lunch,Wednesday,0,28,4,Fresh ingredients and perfect seasoning. Service was acceptable. Definitely coming back!
194,2025-09-12,36,Male,Chinese,Depok,7,12,3,4,4,2,3.2,326974,2288818,No,Yes,Credit Card,Dinner,Friday,0,9,4,Food was okay. Server was knowledgeable and helpful. Might give it another try.
195,2024-09-26,54,Female,Indian,West Jakarta,8,54,1,3,1,1,1.5,187460,1499680,No,No,Debit Card,Breakfast,Thursday,0,30,4,The Indian was disappointing. Service was acceptable. Probably won't return.
196,2025-07-29,50,Female,Vietnamese,Tangerang,7,49,4,5,5,5,4.8,372986,2610902,Yes,Yes,Debit Card,Dinner,Tuesday,0,7,5,Best Vietnamese I've had in a long time! Service was excellent and attentive. Definitely coming back!
197,2024-12-14,31,Male,Western,Bekasi,7,42,2,3,2,3,2.5,493793,3456551,No,No,Debit Card,Lunch,Saturday,1,7,4,The Western was disappointing. Service was acceptable. Might give it another try.
198,2023-12-14,25,Female,Arabic,Central Jakarta,5,47,2,2,4,2,2.5,417787,2088935,No,No,Credit Card,Dinner,Thursday,0,21,5,Food was mediocre at best. Poor customer service. Might give it another try.
199,2025-11-07,64,Female,Indonesian,Bekasi,3,52,5,3,3,4,3.8,473156,1419468,Yes,Yes,E-Wallet,Breakfast,Friday,0,13,5,Best Indonesian I've had in a long time! Service was acceptable. Might give it another try.
200,2025-07-11,54,Male,Korean,Depok,6,8,5,4,5,4,4.5,183754,1102524,Yes,Yes,Credit Card,Lunch,Friday,0,28,5,Fresh ingredients and perfect seasoning. Service was excellent and attentive. Definitely coming back!
201,2025-10-16,18,Male,Italian,East Jakarta,1,35,4,3,3,3,3.2,339860,339860,No,Yes,E-Wallet,Dinner,Thursday,0,12,4,"Amazing Italian cuisine, authentic flavors! Service was acceptable. Might give it another try."
202,2025-09-15,64,Female,Mexican,South Jakarta,6,12,1,1,3,1,1.5,260200,1561200,No,No,Credit Card,Dinner,Monday,0,15,3,Not authentic at all. Had to wait too long for everything. Probably won't return.
203,2025-07-20,53,Female,Italian,Bekasi,4,23,5,5,3,4,4.2,243081,972324,Yes,Yes,QRIS,Lunch,Sunday,1,9,3,"Food was exceptional, especially the main course. Friendly staff and quick service. Definitely coming back!"
204,2024-03-08,44,Male,Chinese,Bekasi,1,26,3,2,3,3,2.8,211224,211224,No,No,Credit Card,Lunch,Friday,0,18,4,Food was okay. Staff seemed uninterested. Might give it another try.
205,2024-10-28,21,Male,Mexican,South Jakarta,1,19,5,5,5,5,5.0,94513,94513,Yes,Yes,QRIS,Lunch,Monday,0,25,4,The Mexican food was absolutely delicious! Staff went above and beyond. Definitely coming back!
206,2024-04-12,22,Male,Thai,West Jakarta,4,23,4,4,5,5,4.5,221049,884196,Yes,Yes,Cash,Lunch,Friday,0,7,3,"Food was exceptional, especially the main course. Server was knowledgeable and helpful. Definitely coming back!"
207,2024-08-27,26,Male,Indonesian,South Jakarta,3,33,5,5,4,5,4.8,237845,713535,Yes,Yes,Debit Card,Late Night,Tuesday,0,13,3,"Food was exceptional, especially the main course. Server was knowledgeable and helpful. Definitely coming back!"
208,2023-12-20,23,Male,Vietnamese,North Jakarta,1,18,3,3,5,3,3.5,236511,236511,Yes,Yes,E-Wallet,Breakfast,Wednesday,0,26,4,Food was okay. Service was acceptable. Might give it another try.
209,2024-08-11,34,Male,Italian,Tangerang,8,40,2,3,2,2,2.2,113676,909408,No,No,Credit Card,Lunch,Sunday,1,9,3,The Italian was disappointing. Service was acceptable. Might give it another try.
210,2025-10-28,43,Female,Vietnamese,South Jakarta,5,57,1,1,1,3,1.5,282485,1412425,No,No,Debit Card,Breakfast,Tuesday,0,6,4,The Vietnamese was disappointing. Had to wait too long for everything. Probably won't return.
211,2024-05-19,21,Male,Arabic,Tangerang,7,36,2,3,2,1,2.0,235568,1648976,No,No,Debit Card,Dinner,Sunday,1,13,4,Food was mediocre at best. Service was acceptable. Probably won't return.
212,2025-06-03,27,Male,Arabic,East Jakarta,5,36,5,5,4,4,4.5,196683,983415,Yes,Yes,E-Wallet,Lunch,Tuesday,0,25,5,"Amazing Arabic cuisine, authentic flavors! Great customer service experience. Definitely coming back!"
213,2024-10-05,33,Male,Thai,Bekasi,8,39,5,5,5,5,5.0,253623,2028984,Yes,Yes,Cash,Dinner,Saturday,1,24,3,"Amazing Thai cuisine, authentic flavors! Service was excellent and attentive. Definitely coming back!"
214,2024-09-12,19,Female,Italian,Depok,6,54,2,2,2,4,2.5,176433,1058598,No,No,Cash,Lunch,Thursday,0,23,4,Portions were too small for the price. Service was slow and inattentive. Might give it another try.
215,2025-10-07,40,Male,Indonesian,East Jakarta,6,56,5,3,5,5,4.5,234382,1406292,Yes,Yes,QRIS,Lunch,Tuesday,0,23,3,Fresh ingredients and perfect seasoning. Service was acceptable. Definitely coming back!
216,2025-11-04,49,Female,Indonesian,Depok,1,10,1,3,1,1,1.5,326010,326010,No,No,E-Wallet,Dinner,Tuesday,0,24,3,The Indonesian was disappointing. Service was acceptable. Probably won't return.
217,2024-12-18,26,Female,Indonesian,Bekasi,1,6,4,4,2,2,3.0,493799,493799,No,Yes,QRIS,Dinner,Wednesday,0,27,5,Best Indonesian I've had in a long time! Service was excellent and attentive. Might give it another try.
218,2025-04-16,43,Male,Indian,North Jakarta,6,13,4,3,4,3,3.5,390357,2342142,Yes,Yes,Cash,Dinner,Wednesday,0,12,5,"Amazing Indian cuisine, authentic flavors! Service was acceptable. Might give it another try."
219,2024-02-29,55,Male,Thai,North Jakarta,5,13,4,2,4,4,3.5,255311,1276555,Yes,Yes,QRIS,Dinner,Thursday,0,30,5,The Thai food was absolutely delicious! Staff seemed uninterested. Might give it another try.
